ds,yhat,yhat_lower,yhat_upper
2022-01-01,4.425839520027819,-1.9667272655301598,11.058075685481873
2022-02-01,12.910398634622315,6.520490710204271,19.68190822320335
2022-03-01,18.255637649689106,11.713739482294761,24.873021590201994
2022-04-01,6.521848096932129,-0.2860967658699349,12.944937611022366
2022-05-01,14.102732181404884,7.503351561824054,20.26486146148213
2022-06-01,15.426317293999663,8.835833924239022,22.028007352521037
2022-07-01,17.451614006188017,10.687208839962034,24.359521673740733
2022-08-01,10.572461064600684,4.281802989196299,18.17039512358048
2022-09-01,1.073407618639913,-5.339251106053996,7.236031504474983
2022-10-01,19.280564711146113,12.647440254159212,25.8522486486432
2022-11-01,6.930505316463467,-0.1002342306246596,13.413850531440072
2022-12-01,10.579146151696762,4.641409558615923,17.4017490290188
2023-01-01,11.040250372522063,4.105576441057569,17.260671061419703
2023-02-01,5.664200138387692,-1.2150919769421251,12.505426382861128
2023-03-01,24.379265996985005,18.105532942508255,31.295592045929105
2023-04-01,7.242124122291747,0.8821101916795363,13.585378101030734
2023-05-01,18.594244692543533,11.617082118985754,24.831179646266662
2023-06-01,20.593172298397622,13.760589569641741,27.086550457935907
2023-07-01,19.501265477419135,13.300820978002772,25.949323246087342
2023-08-01,11.052958387570035,4.219499716899676,17.931581633242093
2023-09-01,-2.4836644871715023,-9.107603461743045,4.372068365656645
2023-10-01,22.70245702222627,15.874507468282602,29.418644137624817
2023-11-01,14.882105527370435,8.27018572077827,21.44046537284704
2023-12-01,12.22424086085808,5.611920665463438,18.434836069074347
2024-01-01,17.49883932119682,10.70871620850229,23.95978613449442
2024-02-01,-1.6249005459828911,-8.20678161590254,5.041008327832573
2024-03-01,15.338737559227953,8.964383773831482,21.70349281473946
2024-04-01,14.214907155595627,7.565283558253798,21.10696309551138
2024-05-01,14.297039366748855,7.931985594582076,21.10283882581712
2024-06-01,13.976371863323855,7.267851697363802,21.23660974530181
2024-07-01,22.045195607535298,15.549673974670823,28.593832083079466
2024-08-01,18.358821673666565,12.080080846366169,24.5222801312526
2024-09-01,17.38997579836744,10.79134309869349,24.295254971331023
2024-10-01,21.975170270455806,15.293057761366562,28.777643588005468
2024-11-01,0.1291283799006191,-6.826088257148727,6.518629475420277
2024-12-01,16.113200058510756,9.447988569878364,22.827104219212416
2025-01-01,6.678128288535297,0.20621713140760026,13.398364856089104
2025-02-01,29.12427391621049,22.88398920047618,35.703677479975326
2025-03-01,21.254978169426494,14.840154647805456,27.510541116522667
2025-04-01,14.859649434354449,8.190408917633448,21.498038403565143
2025-05-01,18.682611844382706,11.968233516790672,25.176024010393768
2025-06-01,19.232693351263766,13.093465092251549,25.732188418877687
2025-07-01,24.313047263719024,17.90521460746914,30.859172715080046
2025-08-01,19.022515188315666,12.271257305702155,25.417404352866612
2025-09-01,13.71385729602267,7.330043586810905,19.802677234032757
2025-10-01,25.05113450320733,18.468840397288727,31.595299353183517
2025-11-01,8.02392854234727,1.7685499553430863,14.468908999643483
2025-12-01,17.888167870631104,10.991091201515228,24.71287484167199
